Domain,Instance,Heuristic,Plan_Length,Search_Time_ms,Expanded_Nodes,Max_RAM_MB
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,onld-local,T/O,T/O,T/O,21050.98
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,onld-hadd,76,76,77,74.61
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,onld-local,T/O,T/O,T/O,21078.88
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,onld-hadd,119,143,120,153.33
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,onld-local,T/O,T/O,T/O,21077.22
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,onld-hadd,120,186,121,201.86
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,onld-local,T/O,T/O,T/O,21059.13
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,onld-hadd,121,199,122,207.41
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,onld-local,T/O,T/O,T/O,21066.71
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,onld-hadd,23,54,24,74.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,onld-local,T/O,T/O,T/O,21064.64
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,onld-hadd,76,116,77,149.09
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,onld-local,T/O,T/O,T/O,21058.59
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,onld-hadd,119,194,120,218.57
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,onld-local,T/O,T/O,T/O,21055.81
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,onld-hadd,120,252,121,225.27
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,onld-local,T/O,T/O,T/O,21040.34
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,onld-hadd,121,335,122,277.32
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,onld-local,T/O,T/O,T/O,21051.04
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,onld-hadd,23,54,24,73.46
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,onld-local,T/O,T/O,T/O,21058.84
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,onld-hadd,76,142,77,128.05
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,onld-local,T/O,T/O,T/O,21048.82
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,onld-hadd,119,276,120,214.5
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,onld-local,T/O,T/O,T/O,21037.24
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,onld-hadd,120,369,121,308.37
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,onld-local,T/O,T/O,T/O,21007.63
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,onld-hadd,121,428,122,390.0
