Domain,Instance,Heuristic,Plan_Length,Search_Time_ms,Expanded_Nodes,Max_RAM_MB
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_1.pddl,hlm-count,25,85,3002,132.83
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,onld-local,7,16,11,69.99
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,onld-hadd,7,21,11,69.25
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,hadd,7,14,21,69.79
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,hmax,7,12,10,69.68
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_2.pddl,hlm-count,10,13,15,65.91
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,onld-local,7,14,10,69.51
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,onld-hadd,7,22,14,65.57
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,hadd,7,13,10,70.24
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,hmax,7,11,8,70.53
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_1_3.pddl,hlm-count,7,13,16,70.17
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,onld-local,66,247,5981,219.43
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,onld-hadd,99,530,8335,377.06
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,hadd,128,65,1197,69.9
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,hmax,150,91,2701,108.91
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_1.pddl,hlm-count,367,46888,8852993,3073.54
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,onld-local,142,110,1757,135.5
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,onld-hadd,111,110,959,101.5
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,hadd,118,74,1823,116.19
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,hmax,93,71,1494,117.38
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_2.pddl,hlm-count,116,32454,5749053,2573.92
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,onld-local,36,31665,4306329,3408.73
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,onld-hadd,36,50,72,69.56
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,hadd,34,29,106,70.08
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,hmax,36,24,79,70.13
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_2_3.pddl,hlm-count,36,22455,3862916,3849.74
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,onld-local,T/O,T/O,T/O,15731.52
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,onld-hadd,89,128,1283,98.71
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,hadd,85,81,1656,108.0
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,hmax,65,81,1953,108.77
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_1.pddl,hlm-count,T/O,T/O,T/O,20969.42
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,onld-local,81,134,1765,115.7
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,onld-hadd,86,304,2789,212.01
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,hadd,74,49,609,69.66
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,hmax,120,381,24547,143.27
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_2.pddl,hlm-count,T/O,T/O,T/O,18496.86
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,onld-local,T/O,T/O,T/O,6232.48
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,onld-hadd,298,309,4278,229.23
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,hadd,265,107,4808,110.47
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,hmax,246,130,5964,106.53
examples/pddl2_1/plant-watering/domain.pddl,examples/pddl2_1/plant-watering/small_instances/mt-plant-watering-constrained/instance_9_3_3.pddl,hlm-count,T/O,T/O,T/O,18796.33
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,onld-local,23,18,24,70.66
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,onld-hadd,23,23,24,63.65
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,hadd,23,16,24,64.38
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,hmax,23,15,24,70.5
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_1_1229.pddl,hlm-count,146,18105,2736172,4200.98
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,onld-local,112,597,29833,445.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,onld-hadd,125,6468,428381,914.92
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,hadd,76,29,77,64.83
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,hmax,107,62,1737,64.8
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_2_1229.pddl,hlm-count,309,11369,1326340,2942.02
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,onld-local,118,2736,245029,740.45
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,onld-hadd,202,55913,2918539,2051.31
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,hadd,141,34,145,68.43
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,hmax,143,169,10052,150.43
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_3_1229.pddl,hlm-count,229,14249,1380063,3266.68
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,onld-local,266,20904,1571355,1614.33
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,onld-hadd,253,163142,5770102,1508.67
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,hadd,208,38,210,70.37
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,hmax,147,184,11683,131.41
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_4_1229.pddl,hlm-count,290,379,15482,309.9
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,onld-local,248,5170,331100,1083.31
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,onld-hadd,240,103777,3597288,1729.63
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,hadd,209,46,211,71.95
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,hmax,149,284,21588,147.22
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_1_5_1229.pddl,hlm-count,T/O,T/O,T/O,21048.41
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,onld-local,T/O,T/O,T/O,21075.12
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,onld-hadd,23,37,24,63.93
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,hadd,23,23,24,63.78
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,hmax,24,23,53,65.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_1_1229.pddl,hlm-count,T/O,T/O,T/O,21052.91
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,onld-local,T/O,T/O,T/O,21108.36
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,onld-hadd,76,72,77,106.95
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,hadd,76,34,77,70.26
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,hmax,111,250,4171,134.83
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_2_1229.pddl,hlm-count,T/O,T/O,T/O,21073.55
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,onld-local,T/O,T/O,T/O,21091.11
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,onld-hadd,119,127,120,107.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,hadd,119,48,120,64.38
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,hmax,187,10620,215032,1372.77
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_3_1229.pddl,hlm-count,T/O,T/O,T/O,21076.35
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,onld-local,T/O,T/O,T/O,21094.38
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,onld-hadd,120,122,121,114.82
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,hadd,120,53,121,104.52
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,hmax,338,26164,449859,1781.33
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_4_1229.pddl,hlm-count,T/O,T/O,T/O,21061.93
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,onld-local,T/O,T/O,T/O,21064.26
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,onld-hadd,121,176,122,172.58
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,hadd,121,62,122,102.34
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,hmax,183,3072,42114,418.15
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_2_5_1229.pddl,hlm-count,T/O,T/O,T/O,21068.93
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,onld-local,T/O,T/O,T/O,21106.7
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,onld-hadd,23,39,24,68.66
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,hadd,23,26,24,65.17
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,hmax,26,44,98,68.14
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_1_1229.pddl,hlm-count,T/O,T/O,T/O,21067.08
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,onld-local,T/O,T/O,T/O,21068.0
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,onld-hadd,76,94,77,125.38
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,hadd,76,47,77,64.34
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,hmax,119,2368,29474,505.95
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_2_1229.pddl,hlm-count,T/O,T/O,T/O,21062.14
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,onld-local,T/O,T/O,T/O,21060.4
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,onld-hadd,119,195,120,158.14
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,hadd,119,78,120,105.97
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,hmax,T/O,T/O,T/O,20984.86
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_3_1229.pddl,hlm-count,T/O,T/O,T/O,21059.87
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,onld-local,T/O,T/O,T/O,21043.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,onld-hadd,120,200,121,172.61
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,hadd,120,88,121,103.33
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,hmax,T/O,T/O,T/O,20939.99
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_4_1229.pddl,hlm-count,T/O,T/O,T/O,21035.08
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,onld-local,T/O,T/O,T/O,20997.21
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,onld-hadd,121,251,122,143.82
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,hadd,121,92,122,106.15
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,hmax,T/O,T/O,T/O,19469.96
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_3_5_1229.pddl,hlm-count,T/O,T/O,T/O,21028.23
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,onld-local,T/O,T/O,T/O,21109.86
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,onld-hadd,23,60,24,65.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,hadd,23,28,24,64.3
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,hmax,23,33,24,64.3
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_1_1229.pddl,hlm-count,T/O,T/O,T/O,21051.18
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,onld-local,T/O,T/O,T/O,21052.08
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,onld-hadd,76,130,77,105.52
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,hadd,76,74,77,100.68
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,hmax,117,7981,50971,830.2
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_2_1229.pddl,hlm-count,T/O,T/O,T/O,21062.11
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,onld-local,T/O,T/O,T/O,21039.54
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,onld-hadd,119,240,120,160.04
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,hadd,119,98,120,105.86
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,hmax,T/O,T/O,T/O,20958.88
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_3_1229.pddl,hlm-count,T/O,T/O,T/O,21024.76
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,onld-local,T/O,T/O,T/O,20517.05
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,onld-hadd,120,338,121,207.23
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,hadd,120,116,121,105.66
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,hmax,T/O,T/O,T/O,17885.11
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_4_1229.pddl,hlm-count,T/O,T/O,T/O,20988.05
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,onld-local,T/O,T/O,T/O,17902.32
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,onld-hadd,121,396,122,277.18
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,hadd,121,137,122,105.56
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,hmax,T/O,T/O,T/O,15540.34
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_4_5_1229.pddl,hlm-count,T/O,T/O,T/O,19108.82
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,onld-local,T/O,T/O,T/O,21101.16
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,onld-hadd,23,75,24,113.39
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,hadd,23,38,24,66.16
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,hmax,23,40,24,64.86
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_1_1229.pddl,hlm-count,T/O,T/O,T/O,21054.78
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,onld-local,T/O,T/O,T/O,21055.07
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,onld-hadd,76,158,77,105.46
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,hadd,76,93,77,104.16
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,hmax,116,3136,11349,562.41
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_2_1229.pddl,hlm-count,T/O,T/O,T/O,21031.48
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,onld-local,T/O,T/O,T/O,20989.47
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,onld-hadd,119,353,120,232.24
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,hadd,119,143,120,106.57
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,hmax,T/O,T/O,T/O,16872.94
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_3_1229.pddl,hlm-count,T/O,T/O,T/O,21008.16
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,onld-local,T/O,T/O,T/O,17877.21
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,onld-hadd,120,493,121,333.57
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,hadd,120,154,121,134.62
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,hmax,130,281,396,143.18
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_4_1229.pddl,hlm-count,T/O,T/O,T/O,19163.13
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,onld-local,T/O,T/O,T/O,14350.68
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,onld-hadd,121,600,122,366.59
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,hadd,121,163,122,126.9
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,hmax,T/O,T/O,T/O,13843.25
examples/pddl2_1/sailing/domain.pddl,examples/pddl2_1/sailing/small_instances/instance_5_5_1229.pddl,hlm-count,T/O,T/O,T/O,15782.01
